Analysis id 1020	Biotype 1020	Stable id 1023
2	processed_transcript	OTTHUMG00000162217
2	protein_coding	OTTHUMG00000162245
2	protein_coding	OTTHUMG00000162255
2	protein_coding	OTTHUMG00000162257
2	processed_transcript	OTTHUMG00000132429
2	processed_pseudogene	OTTHUMG00000162275
2	protein_coding	OTTHUMG00000162274
2	processed_pseudogene	OTTHUMG00000157880
2	protein_coding	OTTHUMG00000162277
2	processed_transcript	OTTHUMG00000132428
2	processed_transcript	OTTHUMG00000162317
2	processed_transcript	OTTHUMG00000162315
2	protein_coding	OTTHUMG00000162316
2	processed_transcript	OTTHUMG00000162349
2	protein_coding	OTTHUMG00000137474
2	protein_coding	OTTHUMG00000137475
2	protein_coding	OTTHUMG00000154062
2	protein_coding	OTTHUMG00000150442
2	protein_coding	OTTHUMG00000162370
2	processed_transcript	OTTHUMG00000162372
2	processed_transcript	OTTHUMG00000162373
2	processed_transcript	OTTHUMG00000162371
2	processed_transcript	OTTHUMG00000162374
2	processed_transcript	OTTHUMG00000162380
2	processed_pseudogene	OTTHUMG00000157881
2	processed_transcript	OTTHUMG00000132354
2	protein_coding	OTTHUMG00000132355
2	processed_pseudogene	OTTHUMG00000132351
2	protein_coding	OTTHUMG00000074043
2	processed_transcript	OTTHUMG00000132345
2	protein_coding	OTTHUMG00000155010
2	processed_pseudogene	OTTHUMG00000157882
2	protein_coding	OTTHUMG00000151770
2	protein_coding	OTTHUMG00000132083
2	protein_coding	OTTHUMG00000140369
2	protein_coding	OTTHUMG00000132063
2	protein_coding	OTTHUMG00000133714
2	protein_coding	OTTHUMG00000141292
2	processed_pseudogene	OTTHUMG00000157889
2	processed_transcript	OTTHUMG00000132079
2	protein_coding	OTTHUMG00000134279
2	processed_transcript	OTTHUMG00000132077
2	protein_coding	OTTHUMG00000154532
2	protein_coding	OTTHUMG00000150642
2	processed_pseudogene	OTTHUMG00000157891
2	protein_coding	OTTHUMG00000148658
2	processed_pseudogene	OTTHUMG00000157893
2	protein_coding	OTTHUMG00000157171
2	processed_pseudogene	OTTHUMG00000157897
2	processed_pseudogene	OTTHUMG00000132341
2	processed_pseudogene	OTTHUMG00000163587
2	processed_pseudogene	OTTHUMG00000132323
2	protein_coding	OTTHUMG00000156986
2	protein_coding	OTTHUMG00000132321
2	processed_pseudogene	OTTHUMG00000157901
2	protein_coding	OTTHUMG00000164527
2	processed_pseudogene	OTTHUMG00000157904
2	processed_pseudogene	OTTHUMG00000157912
2	processed_pseudogene	OTTHUMG00000157915
2	processed_transcript	OTTHUMG00000132317
2	processed_transcript	OTTHUMG00000132315
2	protein_coding	OTTHUMG00000154927
2	transcribed_unprocessed_pseudogene	OTTHUMG00000155913
2	polymorphic_pseudogene	OTTHUMG00000154404
2	processed_pseudogene	OTTHUMG00000132313
2	processed_pseudogene	OTTHUMG00000132312
2	protein_coding	OTTHUMG00000132307
2	processed_transcript	OTTHUMG00000132075
2	processed_transcript	OTTHUMG00000132305
2	processed_pseudogene	OTTHUMG00000157925
2	protein_coding	OTTHUMG00000140376
2	processed_pseudogene	OTTHUMG00000157927
2	protein_coding	OTTHUMG00000132254
2	processed_transcript	OTTHUMG00000132303
2	protein_coding	OTTHUMG00000140371
2	processed_transcript	OTTHUMG00000140370
2	protein_coding	OTTHUMG00000164716
2	processed_transcript	OTTHUMG00000132249
2	processed_transcript	OTTHUMG00000132247
2	processed_transcript	OTTHUMG00000132246
2	processed_transcript	OTTHUMG00000132240
2	processed_pseudogene	OTTHUMG00000132241
2	processed_transcript	OTTHUMG00000132237
2	processed_transcript	OTTHUMG00000132234
2	processed_transcript	OTTHUMG00000132235
2	processed_transcript	OTTHUMG00000132231
2	processed_transcript	OTTHUMG00000132227
2	processed_pseudogene	OTTHUMG00000157932
2	protein_coding	OTTHUMG00000150564
2	protein_coding	OTTHUMG00000132640
2	protein_coding	OTTHUMG00000152726
2	unitary_pseudogene	OTTHUMG00000156148
2	processed_transcript	OTTHUMG00000132223
2	protein_coding	OTTHUMG00000150694
2	protein_coding	OTTHUMG00000067613
2	protein_coding	OTTHUMG00000067612
2	protein_coding	OTTHUMG00000067606
2	protein_coding	OTTHUMG00000067608
2	unprocessed_pseudogene	OTTHUMG00000067610
2	unprocessed_pseudogene	OTTHUMG00000067607
2	protein_coding	OTTHUMG00000067614
2	protein_coding	OTTHUMG00000067611
2	protein_coding	OTTHUMG00000067605
2	protein_coding	OTTHUMG00000134282
2	protein_coding	OTTHUMG00000067609
2	protein_coding	OTTHUMG00000044524
2	protein_coding	OTTHUMG00000150435
2	unitary_pseudogene	OTTHUMG00000154700
2	protein_coding	OTTHUMG00000154521
2	protein_coding	OTTHUMG00000134332
2	processed_pseudogene	OTTHUMG00000132221
2	protein_coding	OTTHUMG00000132127
2	protein_coding	OTTHUMG00000152977
2	protein_coding	OTTHUMG00000132686
2	protein_coding	OTTHUMG00000154861
2	protein_coding	OTTHUMG00000157186
2	protein_coding	OTTHUMG00000150720
2	protein_coding	OTTHUMG00000132627
2	processed_pseudogene	OTTHUMG00000132653
2	protein_coding	OTTHUMG00000132666
2	protein_coding	OTTHUMG00000155969
2	processed_pseudogene	OTTHUMG00000157946
2	protein_coding	OTTHUMG00000132200
2	protein_coding	OTTHUMG00000132201
2	processed_transcript	OTTHUMG00000132169
2	protein_coding	OTTHUMG00000132167
2	protein_coding	OTTHUMG00000132166
2	processed_transcript	OTTHUMG00000132642
2	protein_coding	OTTHUMG00000153871
2	protein_coding	OTTHUMG00000150674
2	protein_coding	OTTHUMG00000153957
2	unitary_pseudogene	OTTHUMG00000132125
2	processed_transcript	OTTHUMG00000132645
2	protein_coding	OTTHUMG00000150216
2	processed_transcript	OTTHUMG00000132161
2	protein_coding	OTTHUMG00000150253
2	processed_transcript	OTTHUMG00000157952
2	processed_pseudogene	OTTHUMG00000157951
2	protein_coding	OTTHUMG00000154517
2	protein_coding	OTTHUMG00000132658
2	protein_coding	OTTHUMG00000132159
2	protein_coding	OTTHUMG00000150183
2	protein_coding	OTTHUMG00000150416
2	protein_coding	OTTHUMG00000150415
2	protein_coding	OTTHUMG00000132707
2	protein_coding	OTTHUMG00000133419
2	protein_coding	OTTHUMG00000161415
2	protein_coding	OTTHUMG00000164638
2	processed_pseudogene	OTTHUMG00000157959
2	processed_pseudogene	OTTHUMG00000132151
2	processed_pseudogene	OTTHUMG00000157963
2	protein_coding	OTTHUMG00000132717
2	processed_transcript	OTTHUMG00000150182
2	protein_coding	OTTHUMG00000132728
2	processed_transcript	OTTHUMG00000132137
2	unitary_pseudogene	OTTHUMG00000156169
2	processed_transcript	OTTHUMG00000156171
2	protein_coding	OTTHUMG00000150269
2	protein_coding	OTTHUMG00000160470
2	protein_coding	OTTHUMG00000154388
2	processed_transcript	OTTHUMG00000154387
2	protein_coding	OTTHUMG00000154416
2	protein_coding	OTTHUMG00000132129
2	protein_coding	OTTHUMG00000140396
2	protein_coding	OTTHUMG00000132857
2	protein_coding	OTTHUMG00000140374
2	protein_coding	OTTHUMG00000150146
2	protein_coding	OTTHUMG00000163448
2	protein_coding	OTTHUMG00000131471
2	protein_coding	OTTHUMG00000131473
2	protein_coding	OTTHUMG00000131470
2	protein_coding	OTTHUMG00000131472
2	protein_coding	OTTHUMG00000131479
2	protein_coding	OTTHUMG00000131482
2	protein_coding	OTTHUMG00000131483
2	processed_pseudogene	OTTHUMG00000133610
2	protein_coding	OTTHUMG00000128525
2	protein_coding	OTTHUMG00000131508
2	protein_coding	OTTHUMG00000131509
2	protein_coding	OTTHUMG00000131510
2	processed_pseudogene	OTTHUMG00000158159
2	processed_pseudogene	OTTHUMG00000158160
2	protein_coding	OTTHUMG00000131511
2	protein_coding	OTTHUMG00000131537
2	processed_pseudogene	OTTHUMG00000160055
2	protein_coding	OTTHUMG00000131563
2	protein_coding	OTTHUMG00000131562
2	protein_coding	OTTHUMG00000131573
2	processed_pseudogene	OTTHUMG00000158161
2	protein_coding	OTTHUMG00000133478
2	protein_coding	OTTHUMG00000131575
2	unitary_pseudogene	OTTHUMG00000154734
2	protein_coding	OTTHUMG00000131594
2	processed_pseudogene	OTTHUMG00000158162
2	protein_coding	OTTHUMG00000131593
2	protein_coding	OTTHUMG00000131595
2	protein_coding	OTTHUMG00000131597
2	protein_coding	OTTHUMG00000131596
2	protein_coding	OTTHUMG00000137466
2	protein_coding	OTTHUMG00000131602
2	protein_coding	OTTHUMG00000131603
2	protein_coding	OTTHUMG00000131635
2	protein_coding	OTTHUMG00000131634
2	protein_coding	OTTHUMG00000131660
2	protein_coding	OTTHUMG00000131661
2	protein_coding	OTTHUMG00000131693
2	protein_coding	OTTHUMG00000073721
2	protein_coding	OTTHUMG00000131691
2	protein_coding	OTTHUMG00000131692
2	protein_coding	OTTHUMG00000131695
2	protein_coding	OTTHUMG00000131694
2	protein_coding	OTTHUMG00000153940
2	protein_coding	OTTHUMG00000073723
2	protein_coding	OTTHUMG00000131701
2	protein_coding	OTTHUMG00000131703
2	protein_coding	OTTHUMG00000131702
2	protein_coding	OTTHUMG00000160693
2	protein_coding	OTTHUMG00000131719
2	protein_coding	OTTHUMG00000131718
2	protein_coding	OTTHUMG00000131720
2	protein_coding	OTTHUMG00000131721
2	processed_pseudogene	OTTHUMG00000158167
2	unprocessed_pseudogene	OTTHUMG00000157172
2	protein_coding	OTTHUMG00000162963
2	transcribed_unprocessed_pseudogene	OTTHUMG00000163472
2	protein_coding	OTTHUMG00000131723
2	processed_pseudogene	OTTHUMG00000158172
2	protein_coding	OTTHUMG00000131753
2	processed_pseudogene	OTTHUMG00000158174
2	protein_coding	OTTHUMG00000131767
2	processed_pseudogene	OTTHUMG00000158176
2	protein_coding	OTTHUMG00000131769
2	protein_coding	OTTHUMG00000131771
2	protein_coding	OTTHUMG00000131813
2	protein_coding	OTTHUMG00000131873
2	protein_coding	OTTHUMG00000131875
2	processed_pseudogene	OTTHUMG00000158182
2	protein_coding	OTTHUMG00000131874
2	processed_pseudogene	OTTHUMG00000158183
2	protein_coding	OTTHUMG00000037365
2	protein_coding	OTTHUMG00000131944
2	protein_coding	OTTHUMG00000131943
2	protein_coding	OTTHUMG00000131945
2	processed_pseudogene	OTTHUMG00000158184
2	protein_coding	OTTHUMG00000131947
2	protein_coding	OTTHUMG00000131955
2	processed_transcript	OTTHUMG00000131954
2	processed_pseudogene	OTTHUMG00000158402
2	protein_coding	OTTHUMG00000059940
2	processed_transcript	OTTHUMG00000064910
2	protein_coding	OTTHUMG00000131981
2	protein_coding	OTTHUMG00000131982
2	protein_coding	OTTHUMG00000131983
2	protein_coding	OTTHUMG00000131979
2	protein_coding	OTTHUMG00000131985
2	protein_coding	OTTHUMG00000131984
2	protein_coding	OTTHUMG00000131980
2	protein_coding	OTTHUMG00000132267
2	protein_coding	OTTHUMG00000132266
2	processed_pseudogene	OTTHUMG00000158188
2	protein_coding	OTTHUMG00000132265
2	protein_coding	OTTHUMG00000132273
2	processed_pseudogene	OTTHUMG00000163726
2	protein_coding	OTTHUMG00000154695
2	processed_pseudogene	OTTHUMG00000158215
2	protein_coding	OTTHUMG00000132279
2	protein_coding	OTTHUMG00000132291
2	protein_coding	OTTHUMG00000132309
2	processed_pseudogene	OTTHUMG00000158233
2	protein_coding	OTTHUMG00000132551
2	transcribed_unitary_pseudogene	OTTHUMG00000132563
2	protein_coding	OTTHUMG00000132565
2	protein_coding	OTTHUMG00000132562
2	processed_pseudogene	OTTHUMG00000158234
2	protein_coding	OTTHUMG00000132564
2	protein_coding	OTTHUMG00000132567
2	protein_coding	OTTHUMG00000128531
2	protein_coding	OTTHUMG00000132591
2	protein_coding	OTTHUMG00000132589
2	protein_coding	OTTHUMG00000132590
2	processed_pseudogene	OTTHUMG00000158235
2	processed_pseudogene	OTTHUMG00000155303
2	processed_pseudogene	OTTHUMG00000158242
2	processed_pseudogene	OTTHUMG00000133614
2	protein_coding	OTTHUMG00000132593
2	protein_coding	OTTHUMG00000132611
2	protein_coding	OTTHUMG00000132610
2	protein_coding	OTTHUMG00000132613
2	protein_coding	OTTHUMG00000132616
2	protein_coding	OTTHUMG00000132617
2	protein_coding	OTTHUMG00000132626
2	protein_coding	OTTHUMG00000152674
2	protein_coding	OTTHUMG00000132637
2	protein_coding	OTTHUMG00000132638
2	protein_coding	OTTHUMG00000132644
2	protein_coding	OTTHUMG00000132643
2	processed_pseudogene	OTTHUMG00000158244
2	protein_coding	OTTHUMG00000132651
2	protein_coding	OTTHUMG00000132649
2	protein_coding	OTTHUMG00000132650
2	protein_coding	OTTHUMG00000132652
2	protein_coding	OTTHUMG00000132656
2	protein_coding	OTTHUMG00000132655
2	protein_coding	OTTHUMG00000132659
2	protein_coding	OTTHUMG00000132667
2	protein_coding	OTTHUMG00000132668
2	protein_coding	OTTHUMG00000132669
2	protein_coding	OTTHUMG00000132670
2	protein_coding	OTTHUMG00000132685
2	processed_pseudogene	OTTHUMG00000158245
2	protein_coding	OTTHUMG00000132692
2	processed_pseudogene	OTTHUMG00000158248
2	protein_coding	OTTHUMG00000132694
2	protein_coding	OTTHUMG00000132695
2	protein_coding	OTTHUMG00000132696
2	protein_coding	OTTHUMG00000132693
2	processed_pseudogene	OTTHUMG00000158249
2	protein_coding	OTTHUMG00000132698
2	processed_pseudogene	OTTHUMG00000158250
2	protein_coding	OTTHUMG00000132705
2	protein_coding	OTTHUMG00000132704
2	protein_coding	OTTHUMG00000132702
2	protein_coding	OTTHUMG00000132703
2	protein_coding	OTTHUMG00000132709
2	processed_pseudogene	OTTHUMG00000158251
2	protein_coding	OTTHUMG00000132710
2	protein_coding	OTTHUMG00000132708
2	protein_coding	OTTHUMG00000132713
2	processed_pseudogene	OTTHUMG00000158252
2	protein_coding	OTTHUMG00000132722
2	protein_coding	OTTHUMG00000132721
2	protein_coding	OTTHUMG00000159776
2	protein_coding	OTTHUMG00000132740
2	protein_coding	OTTHUMG00000132739
2	protein_coding	OTTHUMG00000132755
2	processed_pseudogene	OTTHUMG00000158254
2	protein_coding	OTTHUMG00000132761
2	protein_coding	OTTHUMG00000132759
2	unitary_pseudogene	OTTHUMG00000154709
2	protein_coding	OTTHUMG00000132762
2	protein_coding	OTTHUMG00000132760
2	protein_coding	OTTHUMG00000132757
2	protein_coding	OTTHUMG00000132756
2	protein_coding	OTTHUMG00000132758
2	processed_pseudogene	OTTHUMG00000158255
2	protein_coding	OTTHUMG00000132765
2	processed_pseudogene	OTTHUMG00000158256
2	protein_coding	OTTHUMG00000132766
2	processed_pseudogene	OTTHUMG00000158258
2	protein_coding	OTTHUMG00000132768
2	protein_coding	OTTHUMG00000132774
2	protein_coding	OTTHUMG00000132780
2	protein_coding	OTTHUMG00000132779
2	processed_pseudogene	OTTHUMG00000158260
2	protein_coding	OTTHUMG00000150629
2	protein_coding	OTTHUMG00000132791
2	protein_coding	OTTHUMG00000132792
2	protein_coding	OTTHUMG00000132790
2	protein_coding	OTTHUMG00000141307
2	processed_pseudogene	OTTHUMG00000141308
2	protein_coding	OTTHUMG00000132789
2	protein_coding	OTTHUMG00000060406
2	protein_coding	OTTHUMG00000060405
2	polymorphic_pseudogene	OTTHUMG00000060404
2	protein_coding	OTTHUMG00000060403
2	protein_coding	OTTHUMG00000060591
2	protein_coding	OTTHUMG00000060592
2	protein_coding	OTTHUMG00000060594
2	protein_coding	OTTHUMG00000060593
2	protein_coding	OTTHUMG00000060596
2	processed_pseudogene	OTTHUMG00000060595
2	processed_transcript	OTTHUMG00000060637
2	processed_transcript	OTTHUMG00000060638
2	protein_coding	OTTHUMG00000132800
2	protein_coding	OTTHUMG00000132802
2	protein_coding	OTTHUMG00000132804
2	protein_coding	OTTHUMG00000132808
2	protein_coding	OTTHUMG00000132809
2	protein_coding	OTTHUMG00000132816
2	processed_pseudogene	OTTHUMG00000158263
2	protein_coding	OTTHUMG00000132825
2	protein_coding	OTTHUMG00000132834
2	protein_coding	OTTHUMG00000132842
2	protein_coding	OTTHUMG00000132844
2	protein_coding	OTTHUMG00000132843
2	processed_pseudogene	OTTHUMG00000158397
2	protein_coding	OTTHUMG00000156984
2	protein_coding	OTTHUMG00000132853
2	protein_coding	OTTHUMG00000132852
2	protein_coding	OTTHUMG00000132858
2	protein_coding	OTTHUMG00000132859
2	processed_transcript	OTTHUMG00000132860
2	processed_pseudogene	OTTHUMG00000158266
2	protein_coding	OTTHUMG00000132874
2	protein_coding	OTTHUMG00000132875
2	protein_coding	OTTHUMG00000132896
2	protein_coding	OTTHUMG00000132898
2	protein_coding	OTTHUMG00000132897
2	protein_coding	OTTHUMG00000132920
2	protein_coding	OTTHUMG00000044541
2	protein_coding	OTTHUMG00000132921
2	protein_coding	OTTHUMG00000132923
2	protein_coding	OTTHUMG00000132922
2	processed_pseudogene	OTTHUMG00000157965
2	protein_coding	OTTHUMG00000164523
2	protein_coding	OTTHUMG00000044546
2	protein_coding	OTTHUMG00000153928
2	processed_pseudogene	OTTHUMG00000157966
2	protein_coding	OTTHUMG00000128541
2	protein_coding	OTTHUMG00000140099
2	unitary_pseudogene	OTTHUMG00000147358
2	protein_coding	OTTHUMG00000150369
2	protein_coding	OTTHUMG00000154590
2	protein_coding	OTTHUMG00000154591
2	protein_coding	OTTHUMG00000141290
2	protein_coding	OTTHUMG00000150431
2	protein_coding	OTTHUMG00000150626
2	protein_coding	OTTHUMG00000164485
2	processed_transcript	OTTHUMG00000164508
2	protein_coding	OTTHUMG00000156793
2	protein_coding	OTTHUMG00000150437
2	protein_coding	OTTHUMG00000134286
2	processed_transcript	OTTHUMG00000150589
2	processed_pseudogene	OTTHUMG00000157976
2	processed_transcript	OTTHUMG00000150390
2	protein_coding	OTTHUMG00000143036
2	protein_coding	OTTHUMG00000162311
2	transcribed_unprocessed_pseudogene	OTTHUMG00000153226
2	processed_pseudogene	OTTHUMG00000157978
2	protein_coding	OTTHUMG00000150335
2	protein_coding	OTTHUMG00000150255
2	protein_coding	OTTHUMG00000157183
2	protein_coding	OTTHUMG00000150187
2	processed_pseudogene	OTTHUMG00000157980
2	protein_coding	OTTHUMG00000137368
2	protein_coding	OTTHUMG00000141287
2	protein_coding	OTTHUMG00000156005
2	processed_pseudogene	OTTHUMG00000157985
2	unprocessed_pseudogene	OTTHUMG00000154384
2	unprocessed_pseudogene	OTTHUMG00000154386
2	protein_coding	OTTHUMG00000157054
2	processed_pseudogene	OTTHUMG00000157988
2	protein_coding	OTTHUMG00000150019
2	transcribed_unprocessed_pseudogene	OTTHUMG00000158555
2	protein_coding	OTTHUMG00000156826
2	protein_coding	OTTHUMG00000150165
2	protein_coding	OTTHUMG00000150166
2	protein_coding	OTTHUMG00000152114
2	protein_coding	OTTHUMG00000141299
2	protein_coding	OTTHUMG00000150343
2	processed_pseudogene	OTTHUMG00000157989
2	processed_pseudogene	OTTHUMG00000157992
2	unprocessed_pseudogene	OTTHUMG00000160071
2	transcribed_unprocessed_pseudogene	OTTHUMG00000156530
2	processed_pseudogene	OTTHUMG00000156531
2	protein_coding	OTTHUMG00000156528
2	unprocessed_pseudogene	OTTHUMG00000156532
2	protein_coding	OTTHUMG00000154449
2	protein_coding	OTTHUMG00000156529
2	protein_coding	OTTHUMG00000156403
2	protein_coding	OTTHUMG00000156527
2	protein_coding	OTTHUMG00000156526
2	protein_coding	OTTHUMG00000156421
2	protein_coding	OTTHUMG00000156430
2	protein_coding	OTTHUMG00000156428
2	protein_coding	OTTHUMG00000156427
2	protein_coding	OTTHUMG00000156405
2	protein_coding	OTTHUMG00000156416
2	processed_pseudogene	OTTHUMG00000156414
2	protein_coding	OTTHUMG00000156409
2	protein_coding	OTTHUMG00000156407
2	transcribed_processed_pseudogene	OTTHUMG00000158017
2	protein_coding	OTTHUMG00000156429
2	processed_transcript	OTTHUMG00000156425
2	protein_coding	OTTHUMG00000156424
2	processed_pseudogene	OTTHUMG00000158019
2	processed_pseudogene	OTTHUMG00000156399
2	protein_coding	OTTHUMG00000156413
2	protein_coding	OTTHUMG00000156411
2	processed_pseudogene	OTTHUMG00000156401
2	protein_coding	OTTHUMG00000156408
2	transcribed_unprocessed_pseudogene	OTTHUMG00000156422
2	protein_coding	OTTHUMG00000156404
2	processed_transcript	OTTHUMG00000156423
2	protein_coding	OTTHUMG00000156406
2	protein_coding	OTTHUMG00000162246
2	processed_pseudogene	OTTHUMG00000156417
2	processed_pseudogene	OTTHUMG00000156412
2	processed_pseudogene	OTTHUMG00000156415
2	processed_pseudogene	OTTHUMG00000156410
2	processed_pseudogene	OTTHUMG00000156419
2	protein_coding	OTTHUMG00000156418
2	processed_transcript	OTTHUMG00000156402
2	processed_pseudogene	OTTHUMG00000156420
2	protein_coding	OTTHUMG00000156398
2	protein_coding	OTTHUMG00000156426
2	processed_pseudogene	OTTHUMG00000156400
2	protein_coding	OTTHUMG00000156397
2	protein_coding	OTTHUMG00000150152
2	protein_coding	OTTHUMG00000134285
2	processed_pseudogene	OTTHUMG00000158022
2	processed_pseudogene	OTTHUMG00000158033
2	protein_coding	OTTHUMG00000044590
2	protein_coding	OTTHUMG00000150401
2	protein_coding	OTTHUMG00000039611
2	protein_coding	OTTHUMG00000039610
2	unprocessed_pseudogene	OTTHUMG00000154276
2	protein_coding	OTTHUMG00000150690
2	processed_pseudogene	OTTHUMG00000158039
2	protein_coding	OTTHUMG00000164477
2	processed_transcript	OTTHUMG00000160750
2	processed_pseudogene	OTTHUMG00000160751
2	processed_pseudogene	OTTHUMG00000158040
2	protein_coding	OTTHUMG00000152571
2	protein_coding	OTTHUMG00000152575
