VEGA gene ID	Pathway stable ID
OTTHUMG00000040448	REACT_14797
OTTHUMG00000040448	REACT_15488
OTTHUMG00000040448	REACT_19184
OTTHUMG00000040453	REACT_14797
OTTHUMG00000040453	REACT_15488
OTTHUMG00000040453	REACT_19184
OTTHUMG00000040463	REACT_14797
OTTHUMG00000040463	REACT_15488
OTTHUMG00000040463	REACT_19184
OTTHUMG00000040461	REACT_14797
OTTHUMG00000040461	REACT_15488
OTTHUMG00000040461	REACT_19184
OTTHUMG00000040457	REACT_14797
OTTHUMG00000040457	REACT_15488
OTTHUMG00000040457	REACT_19184
OTTHUMG00000040458	REACT_14797
OTTHUMG00000040458	REACT_15488
OTTHUMG00000040458	REACT_19184
OTTHUMG00000040456	REACT_14797
OTTHUMG00000040456	REACT_15488
OTTHUMG00000040456	REACT_19184
OTTHUMG00000040459	REACT_14797
OTTHUMG00000040459	REACT_15488
OTTHUMG00000040459	REACT_19184
OTTHUMG00000040460	REACT_14797
OTTHUMG00000040460	REACT_15488
OTTHUMG00000040460	REACT_19184
OTTHUMG00000040447	REACT_14797
OTTHUMG00000040447	REACT_15488
OTTHUMG00000040447	REACT_19184
OTTHUMG00000040446	REACT_14797
OTTHUMG00000040446	REACT_15488
OTTHUMG00000040446	REACT_19184
OTTHUMG00000040195	REACT_14797
OTTHUMG00000040195	REACT_15488
OTTHUMG00000040195	REACT_19184
OTTHUMG00000040214	REACT_14797
OTTHUMG00000040214	REACT_15488
OTTHUMG00000040214	REACT_19184
OTTHUMG00000040194	REACT_14797
OTTHUMG00000040194	REACT_15488
OTTHUMG00000040194	REACT_19184
OTTHUMG00000040201	REACT_14797
OTTHUMG00000040201	REACT_15488
OTTHUMG00000040201	REACT_19184
OTTHUMG00000040196	REACT_14797
OTTHUMG00000040196	REACT_15488
OTTHUMG00000040196	REACT_19184
OTTHUMG00000040206	REACT_14797
OTTHUMG00000040206	REACT_15488
OTTHUMG00000040206	REACT_19184
OTTHUMG00000040205	REACT_14797
OTTHUMG00000040205	REACT_15488
OTTHUMG00000040205	REACT_19184
OTTHUMG00000040204	REACT_14797
OTTHUMG00000040204	REACT_15488
OTTHUMG00000040204	REACT_19184
OTTHUMG00000040199	REACT_14797
OTTHUMG00000040199	REACT_15488
OTTHUMG00000040199	REACT_19184
OTTHUMG00000040198	REACT_14797
OTTHUMG00000040198	REACT_15488
OTTHUMG00000040198	REACT_19184
OTTHUMG00000040211	REACT_14797
OTTHUMG00000040211	REACT_15488
OTTHUMG00000040211	REACT_19184
OTTHUMG00000040207	REACT_14797
OTTHUMG00000040207	REACT_15488
OTTHUMG00000040207	REACT_19184
OTTHUMG00000040213	REACT_14797
OTTHUMG00000040213	REACT_15488
OTTHUMG00000040213	REACT_19184
OTTHUMG00000040576	REACT_14797
OTTHUMG00000040576	REACT_15488
OTTHUMG00000040576	REACT_19184
OTTHUMG00000040575	REACT_14797
OTTHUMG00000040575	REACT_15488
OTTHUMG00000040575	REACT_19184
OTTHUMG00000040579	REACT_14797
OTTHUMG00000040579	REACT_15488
OTTHUMG00000040579	REACT_19184
OTTHUMG00000040573	REACT_14797
OTTHUMG00000040573	REACT_15488
OTTHUMG00000040573	REACT_19184
OTTHUMG00000040572	REACT_14797
OTTHUMG00000040572	REACT_15488
OTTHUMG00000040572	REACT_19184
OTTHUMG00000040706	REACT_682
OTTHUMG00000040706	REACT_910
OTTHUMG00000040706	REACT_152
OTTHUMG00000040706	REACT_383
OTTHUMG00000040706	REACT_21300
OTTHUMG00000040091	REACT_1788
OTTHUMG00000040091	REACT_1484
OTTHUMG00000040091	REACT_367
OTTHUMG00000040091	REACT_21352
OTTHUMG00000040396	REACT_467
OTTHUMG00000040396	REACT_1735
OTTHUMG00000040396	REACT_125
OTTHUMG00000040396	REACT_71
OTTHUMG00000040396	REACT_1675
OTTHUMG00000040396	REACT_2039
OTTHUMG00000040102	REACT_1698
OTTHUMG00000040102	REACT_1776
OTTHUMG00000040102	REACT_522
OTTHUMG00000039994	REACT_20
OTTHUMG00000039994	REACT_798
OTTHUMG00000039994	REACT_604
OTTHUMG00000039994	REACT_622
OTTHUMG00000039994	REACT_1695
OTTHUMG00000039994	REACT_11061
OTTHUMG00000039994	REACT_6900
OTTHUMG00000039994	REACT_13698
OTTHUMG00000039994	REACT_12056
OTTHUMG00000039994	REACT_12464
OTTHUMG00000039994	REACT_12564
OTTHUMG00000039994	REACT_12442
OTTHUMG00000039994	REACT_12447
OTTHUMG00000039994	REACT_13819
OTTHUMG00000039994	REACT_13655
OTTHUMG00000039994	REACT_14797
OTTHUMG00000039994	REACT_19184
OTTHUMG00000039994	REACT_19344
OTTHUMG00000039994	REACT_19183
OTTHUMG00000039994	REACT_19358
OTTHUMG00000039994	REACT_19405
OTTHUMG00000039994	REACT_19290
OTTHUMG00000039994	REACT_19388
OTTHUMG00000039996	REACT_2203
OTTHUMG00000039996	REACT_152
OTTHUMG00000039996	REACT_15364
OTTHUMG00000039996	REACT_15296
OTTHUMG00000039996	REACT_15451
OTTHUMG00000039996	REACT_15479
OTTHUMG00000039996	REACT_21391
OTTHUMG00000039691	REACT_14797
OTTHUMG00000039691	REACT_14828
OTTHUMG00000039691	REACT_19184
OTTHUMG00000039691	REACT_19231
OTTHUMG00000039691	REACT_18426
OTTHUMG00000039691	REACT_21340
OTTHUMG00000039635	REACT_916
OTTHUMG00000039635	REACT_13
OTTHUMG00000039597	REACT_1785
OTTHUMG00000039597	REACT_1046
OTTHUMG00000039909	REACT_12034
OTTHUMG00000039649	REACT_1505
OTTHUMG00000039649	REACT_14797
OTTHUMG00000039649	REACT_14828
OTTHUMG00000039649	REACT_16983
OTTHUMG00000039649	REACT_15380
OTTHUMG00000039649	REACT_19184
OTTHUMG00000039649	REACT_16943
OTTHUMG00000039649	REACT_18405
OTTHUMG00000039649	REACT_18283
OTTHUMG00000039649	REACT_18325
OTTHUMG00000039649	REACT_21340
OTTHUMG00000040060	REACT_6959
OTTHUMG00000040060	REACT_6946
OTTHUMG00000040060	REACT_13433
OTTHUMG00000040059	REACT_20
OTTHUMG00000040059	REACT_798
OTTHUMG00000040059	REACT_1280
OTTHUMG00000040059	REACT_604
OTTHUMG00000040059	REACT_15370
OTTHUMG00000040059	REACT_13477
OTTHUMG00000040059	REACT_13685
OTTHUMG00000040059	REACT_318
OTTHUMG00000040059	REACT_23832
OTTHUMG00000040059	REACT_16969
OTTHUMG00000040059	REACT_17044
OTTHUMG00000040059	REACT_20593
OTTHUMG00000040059	REACT_20594
OTTHUMG00000040059	REACT_20642
OTTHUMG00000040059	REACT_20568
OTTHUMG00000040059	REACT_20563
OTTHUMG00000040059	REACT_20546
OTTHUMG00000040059	REACT_23853
OTTHUMG00000040740	REACT_20
OTTHUMG00000040740	REACT_798
OTTHUMG00000040740	REACT_604
OTTHUMG00000040740	REACT_15295
OTTHUMG00000040740	REACT_15370
OTTHUMG00000040740	REACT_13477
OTTHUMG00000040740	REACT_13685
OTTHUMG00000040740	REACT_622
OTTHUMG00000040740	REACT_1665
OTTHUMG00000040740	REACT_1505
OTTHUMG00000040740	REACT_15457
OTTHUMG00000040740	REACT_14797
OTTHUMG00000040740	REACT_18372
OTTHUMG00000040740	REACT_15380
OTTHUMG00000040740	REACT_18274
OTTHUMG00000040740	REACT_15518
OTTHUMG00000040740	REACT_19184
OTTHUMG00000040740	REACT_20653
OTTHUMG00000040740	REACT_19290
OTTHUMG00000040740	REACT_20524
OTTHUMG00000040740	REACT_23946
OTTHUMG00000040740	REACT_19388
OTTHUMG00000040740	REACT_18339
OTTHUMG00000040740	REACT_18283
OTTHUMG00000040740	REACT_18407
OTTHUMG00000040740	REACT_19145
OTTHUMG00000040740	REACT_23876
OTTHUMG00000040740	REACT_19327
OTTHUMG00000040740	REACT_19140
OTTHUMG00000040740	REACT_19231
OTTHUMG00000040740	REACT_19333
OTTHUMG00000040740	REACT_18377
OTTHUMG00000040740	REACT_18325
OTTHUMG00000040740	REACT_20647
OTTHUMG00000040740	REACT_24023
OTTHUMG00000040740	REACT_23887
OTTHUMG00000040740	REACT_21312
OTTHUMG00000040740	REACT_21384
OTTHUMG00000040740	REACT_21254
OTTHUMG00000040740	REACT_21340
OTTHUMG00000040740	REACT_25199
OTTHUMG00000040740	REACT_25031
OTTHUMG00000040740	REACT_25330
OTTHUMG00000040740	REACT_25004
OTTHUMG00000039987	REACT_16967
OTTHUMG00000039987	REACT_16952
OTTHUMG00000039987	REACT_17015
OTTHUMG00000037963	REACT_9405
OTTHUMG00000037963	REACT_22258
OTTHUMG00000038025	REACT_15550
OTTHUMG00000038025	REACT_15380
OTTHUMG00000038024	REACT_1407
OTTHUMG00000038024	REACT_16957
OTTHUMG00000038024	REACT_22258
OTTHUMG00000037757	REACT_14797
OTTHUMG00000037757	REACT_14828
OTTHUMG00000037757	REACT_14819
OTTHUMG00000037757	REACT_19184
OTTHUMG00000037757	REACT_19241
OTTHUMG00000037757	REACT_18283
OTTHUMG00000037757	REACT_19231
OTTHUMG00000037757	REACT_21340
OTTHUMG00000037757	REACT_22279
OTTHUMG00000037757	REACT_22258
OTTHUMG00000039462	REACT_682
OTTHUMG00000039462	REACT_910
OTTHUMG00000039462	REACT_152
OTTHUMG00000039462	REACT_383
OTTHUMG00000039462	REACT_212
OTTHUMG00000039462	REACT_474
OTTHUMG00000039462	REACT_6256
OTTHUMG00000039462	REACT_6361
OTTHUMG00000039462	REACT_6185
OTTHUMG00000039462	REACT_6288
OTTHUMG00000039462	REACT_6190
OTTHUMG00000039462	REACT_6804
OTTHUMG00000039462	REACT_6757
OTTHUMG00000039462	REACT_6916
OTTHUMG00000039462	REACT_9395
OTTHUMG00000039462	REACT_7991
OTTHUMG00000039462	REACT_9441
OTTHUMG00000039462	REACT_15518
OTTHUMG00000039462	REACT_19118
OTTHUMG00000039462	REACT_21300
OTTHUMG00000038006	REACT_16969
OTTHUMG00000038006	REACT_17044
OTTHUMG00000037919	REACT_11044
OTTHUMG00000037919	REACT_11051
OTTHUMG00000040045	REACT_22172
OTTHUMG00000040045	REACT_7970
OTTHUMG00000040045	REACT_7963
OTTHUMG00000040045	REACT_22186
OTTHUMG00000040045	REACT_22344
OTTHUMG00000040044	REACT_22172
OTTHUMG00000040044	REACT_7970
OTTHUMG00000040044	REACT_7963
OTTHUMG00000039771	REACT_9480
OTTHUMG00000039771	REACT_9411
OTTHUMG00000039771	REACT_9509
OTTHUMG00000039771	REACT_11123
OTTHUMG00000039503	REACT_1698
OTTHUMG00000039503	REACT_21330
OTTHUMG00000037595	REACT_6185
OTTHUMG00000037595	REACT_6288
OTTHUMG00000037595	REACT_11149
OTTHUMG00000037595	REACT_6835
OTTHUMG00000037595	REACT_11166
OTTHUMG00000037595	REACT_11208
OTTHUMG00000037595	REACT_11123
OTTHUMG00000037595	REACT_11235
OTTHUMG00000037595	REACT_11096
OTTHUMG00000037595	REACT_19187
OTTHUMG00000037595	REACT_19287
OTTHUMG00000037595	REACT_19400
OTTHUMG00000037593	REACT_14797
OTTHUMG00000037593	REACT_18372
OTTHUMG00000037593	REACT_21340
OTTHUMG00000037592	REACT_14797
OTTHUMG00000037592	REACT_18372
OTTHUMG00000037592	REACT_21340
OTTHUMG00000037563	REACT_299
OTTHUMG00000037563	REACT_691
OTTHUMG00000037563	REACT_11061
OTTHUMG00000037563	REACT_13443
OTTHUMG00000037563	REACT_13776
OTTHUMG00000037563	REACT_13720
OTTHUMG00000037563	REACT_13643
OTTHUMG00000037507	REACT_604
OTTHUMG00000037507	REACT_24970
OTTHUMG00000037441	REACT_20
OTTHUMG00000037441	REACT_798
OTTHUMG00000037441	REACT_1280
OTTHUMG00000037441	REACT_604
OTTHUMG00000037441	REACT_318
OTTHUMG00000037738	REACT_15550
OTTHUMG00000037738	REACT_15380
OTTHUMG00000037742	REACT_6900
OTTHUMG00000037742	REACT_12526
OTTHUMG00000037742	REACT_12623
OTTHUMG00000037742	REACT_19351
OTTHUMG00000037742	REACT_18266
OTTHUMG00000037520	REACT_9405
OTTHUMG00000037520	REACT_22258
OTTHUMG00000037496	REACT_19323
OTTHUMG00000037496	REACT_22258
OTTHUMG00000037937	REACT_9061
OTTHUMG00000037937	REACT_6802
OTTHUMG00000037937	REACT_6900
OTTHUMG00000037937	REACT_6966
OTTHUMG00000037544	REACT_953
OTTHUMG00000037544	REACT_1913
OTTHUMG00000037544	REACT_2204
OTTHUMG00000037544	REACT_1974
OTTHUMG00000037544	REACT_1074
OTTHUMG00000037544	REACT_1309
OTTHUMG00000037544	REACT_1788
OTTHUMG00000037544	REACT_21352
OTTHUMG00000037287	REACT_71
OTTHUMG00000037287	REACT_15482
OTTHUMG00000037287	REACT_15302
OTTHUMG00000037435	REACT_6959
OTTHUMG00000037435	REACT_6913
OTTHUMG00000037435	REACT_13433
OTTHUMG00000039521	REACT_20
OTTHUMG00000039521	REACT_798
OTTHUMG00000039521	REACT_1280
OTTHUMG00000039521	REACT_604
OTTHUMG00000039521	REACT_318
OTTHUMG00000036955	REACT_682
OTTHUMG00000036955	REACT_910
OTTHUMG00000036955	REACT_152
OTTHUMG00000036955	REACT_383
OTTHUMG00000036955	REACT_21300
OTTHUMG00000036924	REACT_15518
OTTHUMG00000036924	REACT_25060
OTTHUMG00000036806	REACT_682
OTTHUMG00000036806	REACT_910
OTTHUMG00000036806	REACT_152
OTTHUMG00000036806	REACT_383
OTTHUMG00000036806	REACT_21300
OTTHUMG00000036747	REACT_18277
OTTHUMG00000036747	REACT_18356
OTTHUMG00000036747	REACT_15380
OTTHUMG00000036750	REACT_682
OTTHUMG00000036750	REACT_910
OTTHUMG00000036750	REACT_152
OTTHUMG00000036750	REACT_383
OTTHUMG00000036750	REACT_20
OTTHUMG00000036750	REACT_798
OTTHUMG00000036750	REACT_604
OTTHUMG00000036750	REACT_6900
OTTHUMG00000036750	REACT_11063
OTTHUMG00000036750	REACT_11045
OTTHUMG00000036750	REACT_11065
OTTHUMG00000036750	REACT_19344
OTTHUMG00000036750	REACT_19405
OTTHUMG00000036750	REACT_23876
OTTHUMG00000036750	REACT_23879
OTTHUMG00000036750	REACT_21300
OTTHUMG00000037121	REACT_2203
OTTHUMG00000037121	REACT_152
OTTHUMG00000037121	REACT_8017
OTTHUMG00000037121	REACT_15364
OTTHUMG00000037121	REACT_15296
OTTHUMG00000037121	REACT_15451
OTTHUMG00000037121	REACT_15479
OTTHUMG00000037121	REACT_21391
OTTHUMG00000036995	REACT_15518
OTTHUMG00000036995	REACT_19305
OTTHUMG00000036995	REACT_19118
OTTHUMG00000036995	REACT_20547
OTTHUMG00000036995	REACT_20530
OTTHUMG00000036995	REACT_20582
OTTHUMG00000036521	REACT_6900
OTTHUMG00000036521	REACT_25078
OTTHUMG00000036521	REACT_25162
OTTHUMG00000036521	REACT_25229
OTTHUMG00000036481	REACT_11036
OTTHUMG00000036481	REACT_11057
OTTHUMG00000036481	REACT_15493
OTTHUMG00000036481	REACT_15314
OTTHUMG00000036481	REACT_22258
OTTHUMG00000036360	REACT_20537
OTTHUMG00000036360	REACT_20676
OTTHUMG00000036564	REACT_19271
OTTHUMG00000036564	REACT_19236
OTTHUMG00000036564	REACT_19279
OTTHUMG00000036564	REACT_19199
OTTHUMG00000036564	REACT_19200
OTTHUMG00000036564	REACT_18266
OTTHUMG00000036564	
OTTHUMG00000036565	REACT_6900
OTTHUMG00000036565	REACT_11152
OTTHUMG00000036255	REACT_14797
OTTHUMG00000036255	REACT_18372
OTTHUMG00000036255	REACT_21340
OTTHUMG00000036033	REACT_1383
OTTHUMG00000036033	REACT_723
OTTHUMG00000036033	REACT_474
OTTHUMG00000036342	REACT_6894
OTTHUMG00000036342	REACT_6890
OTTHUMG00000036342	REACT_6788
OTTHUMG00000036342	REACT_6809
OTTHUMG00000036342	REACT_11061
OTTHUMG00000036342	REACT_12033
OTTHUMG00000036342	REACT_9047
OTTHUMG00000036342	REACT_6783
OTTHUMG00000036342	REACT_8005
OTTHUMG00000036342	REACT_6782
OTTHUMG00000036342	REACT_9020
OTTHUMG00000036342	REACT_8006
OTTHUMG00000036342	REACT_6802
OTTHUMG00000036342	REACT_6900
OTTHUMG00000036342	REACT_6966
OTTHUMG00000036342	REACT_12065
OTTHUMG00000036342	REACT_7980
OTTHUMG00000036342	REACT_12056
OTTHUMG00000036342	REACT_12058
OTTHUMG00000036342	REACT_12433
OTTHUMG00000036342	REACT_12524
OTTHUMG00000036342	REACT_15314
OTTHUMG00000036342	REACT_15369
OTTHUMG00000036342	REACT_15354
OTTHUMG00000036342	REACT_20605
OTTHUMG00000036342	REACT_21328
OTTHUMG00000036342	REACT_21308
OTTHUMG00000036342	REACT_21399
OTTHUMG00000036342	REACT_24915
OTTHUMG00000036342	REACT_25064
OTTHUMG00000036342	REACT_24994
OTTHUMG00000036342	REACT_21257
OTTHUMG00000036342	REACT_22258
OTTHUMG00000036342	REACT_25281
OTTHUMG00000036342	REACT_25024
OTTHUMG00000036342	REACT_25222
OTTHUMG00000036346	REACT_6894
OTTHUMG00000036346	REACT_6890
OTTHUMG00000036346	REACT_6809
OTTHUMG00000036346	REACT_6783
OTTHUMG00000036346	REACT_6802
OTTHUMG00000036346	REACT_6900
OTTHUMG00000036346	REACT_6966
OTTHUMG00000036346	REACT_25359
OTTHUMG00000036346	REACT_6898
OTTHUMG00000036346	REACT_25026
OTTHUMG00000036346	REACT_24938
OTTHUMG00000036346	REACT_25271
OTTHUMG00000036346	REACT_25148
OTTHUMG00000036347	REACT_11044
OTTHUMG00000036347	REACT_11051
OTTHUMG00000036347	REACT_19351
OTTHUMG00000036347	REACT_18266
OTTHUMG00000036347	REACT_19342
OTTHUMG00000036347	
OTTHUMG00000036119	REACT_14797
OTTHUMG00000036119	REACT_14828
OTTHUMG00000036119	REACT_14819
OTTHUMG00000036119	REACT_19184
OTTHUMG00000036119	REACT_17041
OTTHUMG00000036119	REACT_18283
OTTHUMG00000036119	REACT_21340
OTTHUMG00000036001	REACT_15518
OTTHUMG00000036001	REACT_19397
OTTHUMG00000036001	REACT_19118
OTTHUMG00000036001	REACT_19357
OTTHUMG00000036000	REACT_15518
OTTHUMG00000036000	REACT_19305
OTTHUMG00000036000	REACT_19118
OTTHUMG00000036000	REACT_20547
OTTHUMG00000037105	REACT_22205
OTTHUMG00000037105	REACT_18334
OTTHUMG00000037105	REACT_18312
OTTHUMG00000037105	REACT_18266
OTTHUMG00000037105	REACT_22329
OTTHUMG00000036060	REACT_14797
OTTHUMG00000036060	REACT_14828
OTTHUMG00000036060	REACT_14819
OTTHUMG00000036060	REACT_19184
OTTHUMG00000036060	REACT_18283
OTTHUMG00000036060	REACT_21340
OTTHUMG00000035985	REACT_467
OTTHUMG00000035985	REACT_1753
OTTHUMG00000035985	REACT_1735
OTTHUMG00000035985	REACT_125
OTTHUMG00000035985	REACT_894
OTTHUMG00000035985	REACT_1366
OTTHUMG00000035985	REACT_1788
OTTHUMG00000035985	REACT_71
OTTHUMG00000035985	REACT_1768
OTTHUMG00000035985	REACT_1675
OTTHUMG00000035985	REACT_2039
OTTHUMG00000035985	REACT_78
OTTHUMG00000035985	REACT_1364
OTTHUMG00000035985	REACT_387
OTTHUMG00000035985	REACT_185
OTTHUMG00000035985	REACT_717
OTTHUMG00000035985	REACT_11066
OTTHUMG00000035985	REACT_11052
OTTHUMG00000035985	REACT_21257
OTTHUMG00000035906	REACT_20
OTTHUMG00000035906	REACT_798
OTTHUMG00000035906	REACT_604
OTTHUMG00000035906	REACT_15518
OTTHUMG00000035906	REACT_23876
OTTHUMG00000035906	REACT_23765
OTTHUMG00000035906	REACT_23905
OTTHUMG00000035906	REACT_25149
OTTHUMG00000035906	REACT_25300
OTTHUMG00000042125	REACT_14797
OTTHUMG00000042125	REACT_14828
OTTHUMG00000042125	REACT_19184
OTTHUMG00000042125	REACT_18288
OTTHUMG00000042125	REACT_18342
OTTHUMG00000042125	REACT_19231
OTTHUMG00000042125	REACT_21340
OTTHUMG00000042127	REACT_21402
OTTHUMG00000042127	REACT_21303
OTTHUMG00000041388	REACT_11184
OTTHUMG00000041388	REACT_11085
OTTHUMG00000041392	REACT_216
OTTHUMG00000041392	REACT_18410
OTTHUMG00000035802	REACT_17044
OTTHUMG00000035802	REACT_20558
OTTHUMG00000035733	REACT_16969
OTTHUMG00000035733	REACT_17044
OTTHUMG00000035729	REACT_995
OTTHUMG00000035729	REACT_578
OTTHUMG00000035729	REACT_107
OTTHUMG00000035729	REACT_13579
OTTHUMG00000035784	REACT_18334
OTTHUMG00000035784	REACT_18312
OTTHUMG00000035784	REACT_18266
OTTHUMG00000035635	REACT_71
OTTHUMG00000035635	REACT_13698
OTTHUMG00000035635	REACT_13778
OTTHUMG00000035635	REACT_12627
OTTHUMG00000035635	REACT_15525
OTTHUMG00000035702	REACT_6900
OTTHUMG00000035702	REACT_12526
OTTHUMG00000035702	REACT_12582
OTTHUMG00000035702	REACT_19271
OTTHUMG00000035702	REACT_19259
OTTHUMG00000035702	REACT_18266
OTTHUMG00000035661	REACT_498
OTTHUMG00000035661	REACT_1109
OTTHUMG00000035661	REACT_15518
OTTHUMG00000035661	REACT_25060
OTTHUMG00000035661	REACT_25283
OTTHUMG00000036519	REACT_604
OTTHUMG00000036519	REACT_1439
OTTHUMG00000036519	REACT_2051
OTTHUMG00000035512	REACT_20
OTTHUMG00000035512	REACT_798
OTTHUMG00000035512	REACT_604
OTTHUMG00000035512	REACT_15295
OTTHUMG00000035512	REACT_15466
OTTHUMG00000035512	REACT_15307
OTTHUMG00000035512	REACT_15526
OTTHUMG00000035512	REACT_15426
OTTHUMG00000035512	REACT_622
OTTHUMG00000035512	REACT_20524
OTTHUMG00000035512	REACT_23876
OTTHUMG00000035512	REACT_19140
OTTHUMG00000035512	REACT_23879
OTTHUMG00000035473	REACT_1396
OTTHUMG00000035473	REACT_15314
OTTHUMG00000035473	REACT_15369
OTTHUMG00000035473	REACT_13433
OTTHUMG00000035473	REACT_13705
OTTHUMG00000035473	REACT_22258
OTTHUMG00000035580	REACT_212
OTTHUMG00000035580	REACT_474
OTTHUMG00000035580	REACT_6256
OTTHUMG00000035580	REACT_6361
OTTHUMG00000035580	REACT_6185
OTTHUMG00000035580	REACT_6288
OTTHUMG00000035580	REACT_6190
OTTHUMG00000035580	REACT_6804
OTTHUMG00000035580	REACT_6757
OTTHUMG00000035580	REACT_6916
OTTHUMG00000035580	REACT_9395
OTTHUMG00000035580	REACT_7991
OTTHUMG00000035580	REACT_9441
OTTHUMG00000035580	REACT_15518
OTTHUMG00000035580	REACT_19118
OTTHUMG00000035387	REACT_17015
OTTHUMG00000035387	REACT_22426
OTTHUMG00000035387	REACT_23878
OTTHUMG00000035387	REACT_22161
OTTHUMG00000035387	REACT_25091
OTTHUMG00000035387	REACT_23810
OTTHUMG00000035328	REACT_19241
OTTHUMG00000035328	REACT_22279
OTTHUMG00000035328	REACT_22258
OTTHUMG00000035519	REACT_11088
OTTHUMG00000035519	REACT_11238
OTTHUMG00000035519	REACT_11193
OTTHUMG00000035520	REACT_20537
OTTHUMG00000035520	REACT_20676
OTTHUMG00000035418	REACT_13552
OTTHUMG00000035418	REACT_22205
OTTHUMG00000035418	REACT_18266
OTTHUMG00000035337	REACT_467
OTTHUMG00000035337	REACT_1735
OTTHUMG00000035337	REACT_125
OTTHUMG00000035337	REACT_71
OTTHUMG00000035337	REACT_1675
OTTHUMG00000035337	REACT_2039
OTTHUMG00000035213	REACT_6900
OTTHUMG00000035213	REACT_25162
OTTHUMG00000035213	REACT_25229
OTTHUMG00000037407	REACT_238
OTTHUMG00000037407	REACT_13
OTTHUMG00000037407	REACT_13594
OTTHUMG00000037407	REACT_13477
OTTHUMG00000037407	REACT_13685
OTTHUMG00000037407	REACT_13639
OTTHUMG00000037301	REACT_13606
OTTHUMG00000037301	REACT_13477
OTTHUMG00000037301	REACT_13685
OTTHUMG00000037301	REACT_1505
OTTHUMG00000037301	REACT_15380
OTTHUMG00000037301	REACT_18325
OTTHUMG00000035179	REACT_11242
OTTHUMG00000035179	REACT_11184
OTTHUMG00000035252	REACT_23832
OTTHUMG00000035252	REACT_23853
OTTHUMG00000035199	REACT_19351
OTTHUMG00000035199	REACT_18266
OTTHUMG00000035199	REACT_19230
OTTHUMG00000035025	REACT_15380
OTTHUMG00000035025	REACT_15428
OTTHUMG00000034986	REACT_309
OTTHUMG00000034986	REACT_1625
OTTHUMG00000034986	REACT_85
OTTHUMG00000034986	REACT_2254
OTTHUMG00000034986	REACT_1538
OTTHUMG00000034986	REACT_20549
OTTHUMG00000034803	REACT_71
OTTHUMG00000034803	REACT_15482
OTTHUMG00000034803	REACT_15302
OTTHUMG00000034802	REACT_682
OTTHUMG00000034802	REACT_910
OTTHUMG00000034802	REACT_152
OTTHUMG00000034802	REACT_383
OTTHUMG00000034802	REACT_21300
OTTHUMG00000034841	REACT_832
OTTHUMG00000034841	REACT_1619
OTTHUMG00000034841	REACT_900
OTTHUMG00000034841	REACT_578
OTTHUMG00000034841	REACT_1059
OTTHUMG00000034841	REACT_1503
OTTHUMG00000034751	REACT_952
OTTHUMG00000034751	REACT_1853
OTTHUMG00000034751	REACT_17015
OTTHUMG00000034751	REACT_22161
OTTHUMG00000035502	REACT_13433
OTTHUMG00000035502	REACT_13705
OTTHUMG00000035502	REACT_13653
OTTHUMG00000035504	REACT_13433
OTTHUMG00000035504	REACT_13705
OTTHUMG00000035504	REACT_13653
OTTHUMG00000035505	REACT_13433
OTTHUMG00000035505	REACT_13705
OTTHUMG00000035505	REACT_13653
OTTHUMG00000035947	REACT_604
OTTHUMG00000035947	REACT_25201
OTTHUMG00000035947	REACT_24970
OTTHUMG00000034809	REACT_604
OTTHUMG00000034809	REACT_6900
OTTHUMG00000034809	REACT_11152
OTTHUMG00000034809	REACT_12051
OTTHUMG00000034685	REACT_20
OTTHUMG00000034685	REACT_798
OTTHUMG00000034685	REACT_1280
OTTHUMG00000034685	REACT_604
OTTHUMG00000034685	REACT_318
OTTHUMG00000034685	REACT_12051
OTTHUMG00000034595	REACT_20
OTTHUMG00000034595	REACT_798
OTTHUMG00000034595	REACT_1280
OTTHUMG00000034595	REACT_604
OTTHUMG00000034595	REACT_318
OTTHUMG00000034595	REACT_1439
OTTHUMG00000034595	REACT_2051
OTTHUMG00000035452	REACT_11117
OTTHUMG00000035452	REACT_11238
OTTHUMG00000035452	REACT_11193
OTTHUMG00000034590	REACT_604
OTTHUMG00000034590	REACT_12051
OTTHUMG00000034590	REACT_12560
OTTHUMG00000034590	REACT_15518
OTTHUMG00000034590	REACT_25149
OTTHUMG00000034590	REACT_25300
OTTHUMG00000034548	REACT_14797
OTTHUMG00000034548	REACT_14828
OTTHUMG00000034548	REACT_14819
OTTHUMG00000034548	REACT_15344
OTTHUMG00000034548	REACT_19184
OTTHUMG00000034548	REACT_18283
OTTHUMG00000034548	REACT_21340
OTTHUMG00000034549	REACT_14797
OTTHUMG00000034549	REACT_14828
OTTHUMG00000034549	REACT_14819
OTTHUMG00000034549	REACT_15344
OTTHUMG00000034549	REACT_19184
OTTHUMG00000034549	REACT_18283
OTTHUMG00000034549	REACT_21340
OTTHUMG00000034593	REACT_6185
OTTHUMG00000034593	REACT_6288
OTTHUMG00000034593	REACT_11068
OTTHUMG00000034593	REACT_6835
OTTHUMG00000034593	REACT_6900
OTTHUMG00000034593	REACT_11152
OTTHUMG00000034593	REACT_12526
OTTHUMG00000034593	REACT_12555
OTTHUMG00000034593	REACT_12582
OTTHUMG00000034593	REACT_12596
OTTHUMG00000034593	REACT_12623
OTTHUMG00000034593	REACT_19344
OTTHUMG00000034593	REACT_19324
OTTHUMG00000034436	REACT_1371
OTTHUMG00000034436	REACT_1788
OTTHUMG00000034436	REACT_281
